"15/18" "15/18" "21/22" "12/13" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",4
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12",2
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "11/12",4
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11",6
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12",2
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12",2
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11",1
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12",2
"15/18" "15/18" "21/22" "12/16" "28/32.2" "12/18" "12/13" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "10/11" "11/12",1
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11",3
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12",5
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12",9
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11",2
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/12",4
