"15/18" "16/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "15/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.396441 0.42028 0.423924 0.450083 0.400546 0.448563 0.409609 0.361202 0.389721 0.414613 0.430178 0.414892 0.40529 0.415282 6667.2 1064.17 86.4535 121.319
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.225023 0.20102 0.220383 0.213542 0.240052 0.239884 0.185148 0.26154 0.218868 0.163308 0.13404 0.229388 0.189841 0.219964 837.928 1064.58 37.4016 130.087
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "10/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.065803 0.0310164 0.0522045 0.0736634 0.0467215 0.0832409 0.0558842 0.0346646 0.0992869 0.0220114 0.0549138 0.0873091 0.0559923 0.0639075 612.637 5688.62 7.08577 90.142
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.237683 0.168974 0.188105 0.164823 0.201093 0.231641 0.141801 0.111265 0.148508 0.206344 0.21397 0.190757 0.157391 0.171591 548.835 1167.61 26.7797 125.459
"16/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/18" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.396242 0.39121 0.366649 0.403644 0.389956 0.443939 0.36252 0.42149 0.376301 0.445534 0.322412 0.402163 0.394544 0.399979 2638.97 549.294 82.3964 123.105
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "11/12" 0.37424 0.401533 0.434085 0.459711 0.473298 0.371234 0.385466 0.462719 0.412535 0.5444 0.513115 0.434484 0.381572 0.436166 1606.79 187.576 90.5107 116.711
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.374831 0.354724 0.308159 0.366313 0.324801 0.332403 0.34598 0.376371 0.366062 0.324983 0.371319 0.280417 0.336019 0.341572 2331.41 1005.04 69.2671 132.594
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.0890153 0.0360953 0.0698162 0.0881725 0.0464764 0.0486299 0.0796661 0.0520431 0.0716193 0.0307983 0.0794848 0.0495408 0.0974933 0.0591183 127.935 1807.61 7.08577 97.8564
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.377069 0.371688 0.427617 0.345366 0.333435 0.327664 0.370082 0.388321 0.324131 0.36586 0.361276 0.324727 0.378528 0.379753 1635.95 483.386 78.3392 127.318
"15/18" "15/19" "22/23" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/21" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.0631333 0.0637079 0.0393223 0.114775 0.125844 0.0677221 0.0949666 0.0799434 0.116996 0.0682971 0.102204 0.100086 0.0795712 0.0864786 55.819 420.608 9.59324 91.7752
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.424525 0.414365 0.371964 0.479187 0.427581 0.357316 0.384516 0.378172 0.465693 0.419219 0.435674 0.370158 0.393462 0.396991 622.41 132.917 82.3964 124.637
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/11" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/10" "12/12" 0.0312204 0.0289771 0.0569517 0.0666925 0.0594079 0.0568526 0.0359898 0.0782659 0.0921397 0.0626524 0.069629 0.0514498 0.0794105 0.0562428 77.0244 759.769 7.08577 103.119
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/11" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/10" "12/14" "8/8" "8/11" "12/12" 0.292007 0.219733 0.311965 0.28338 0.273698 0.319808 0.278486 0.250864 0.26015 0.26419 0.228876 0.332185 0.255833 0.279073 2185.64 1719.59 54.588 139.434
"15/18" "15/19" "21/22" "14/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "12/13" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.215534 0.176186 0.212014 0.209522 0.151422 0.213041 0.166787 0.202863 0.18469 0.187484 0.197735 0.210602 0.18245 0.199393 962.186 1562.45 33.3444 130.87
"15/18" "18/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "15/16" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.153218 0.0947009 0.0835149 0.0872336 0.129015 0.126237 0.0714011 0.0879077 0.0993792 0.0743955 0.171108 0.117436 0.0787009 0.0932152 343.907 1838.41 12.1007 108.986
"15/18" "16/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "15/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.176639 0.167723 0.197415 0.183734 0.162026 0.204437 0.185144 0.192361 0.139108 0.14894 0.205726 0.242303 0.183008 0.182072 1058.66 2044.91 29.2872 128.076
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.0311459 0.0426181 0.0345208 0.105021 0.0804272 0.0588866 0.0682142 0.105577 0.0833485 0.103995 0.0977512 0.0431728 0.0473685 0.0604619 267.422 2652.79 7.08577 95.5689
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "12/12" 0.0377878 0.0769177 0.0365702 0.0465327 0.041243 0.0840151 0.0448587 0.0376383 0.0683372 0.0727517 0.0438693 0.0698597 0.0716734 0.0475238 234.077 3931.1 5.53606 91.9123
"15/18" "15/19" "21/22" "12/16" "28/30" "12/13" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "17/18" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.0590538 0.0421369 0.0607632 0.0193226 0.0648018 0.0525139 0.0452879 0.0849052 0.0272826 0.120245 0.0577766 0.0553219 0.0784959 0.0383908 26.1566 519.471 3.02859 51.812
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/13" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.344204 0.403541 0.357057 0.384335 0.316528 0.41125 0.353634 0.347816 0.359011 0.337352 0.360962 0.408843 0.411925 0.366683 625.411 201.584 75.8317 130.246
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/11" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/10" "12/12" 0.337571 0.269481 0.263336 0.279575 0.24984 0.217052 0.321883 0.284435 0.302321 0.324999 0.210862 0.267654 0.301485 0.268458 1109.37 878.266 50.5309 135.971
"15/18" "15/19" "21/22" "12/13" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "14/16" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.289208 0.340195 0.335736 0.34038 0.307866 0.337399 0.33189 0.319497 0.311201 0.294192 0.339141 0.296339 0.258529 0.291969 567.193 361.031 57.0955 137.033
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/11" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "13/13" "12/12" "10/11" "12/14" "8/8" "10/10" "12/12" 0.322372 0.270674 0.259226 0.263215 0.245417 0.278443 0.254264 0.29336 0.315312 0.270807 0.262717 0.343115 0.270063 0.282112 1814.89 1359.63 54.588 137.365
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/13" "11/11" "8/10" "11/13" "6/8" "8/11" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "5/5" "10/10" "12/12" 0.166742 0.195003 0.214259 0.177231 0.152796 0.181711 0.214336 0.262098 0.197889 0.152428 0.197604 0.218144 0.187066 0.178503 786.127 1497.18 29.2872 131.182
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "13/13" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/12" "12/12" "10/11" "12/14" "5/5" "8/11" "12/12" 0.278451 0.295735 0.310187 0.287789 0.313263 0.265679 0.292101 0.294544 0.332345 0.275999 0.342989 0.307018 0.298156 0.296775 293.396 180.852 58.6452 137.594
"16/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "5/5" "8/11" "12/12" 0.347911 0.407755 0.400506 0.369123 0.337942 0.335571 0.450954 0.336498 0.338166 0.467933 0.377687 0.34093 0.383378 0.374254 3791.46 1127.56 78.3392 130.31
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/12" "10/11" "12/14" "5/5" "8/11" "12/12" 0.25034 0.22941 0.272696 0.299693 0.27784 0.255748 0.298971 0.293876 0.296806 0.2502 0.287594 0.25174 0.300798 0.269225 2157.29 1884.71 50.5309 135.445
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "10/11" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "8/8" "12/14" "5/5" "8/11" "12/12" 0.405205 0.477056 0.428568 0.514135 0.449648 0.474035 0.464394 0.448906 0.459816 0.452704 0.444208 0.482752 0.538644 0.469041 5100.2 116.164 97.0754 109.758
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "10/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "5/5" "8/11" "12/12" 0.462917 0.483057 0.478939 0.466766 0.426077 0.485675 0.480773 0.468501 0.507229 0.476621 0.508606 0.408638 0.531691 0.472779 1353.84 24.7305 97.0754 108.139
"15/18" "15/16" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "18/19" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "5/5" "8/11" "12/12" 0.264804 0.301028 0.298281 0.292136 0.28558 0.334363 0.292305 0.264453 0.311972 0.237729 0.267176 0.354054 0.364846 0.288578 1063.64 813.071 54.588 133.109
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "12/14" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "11/13" "5/5" "8/11" "12/12" 0.415457 0.473533 0.466049 0.450263 0.429603 0.451119 0.503462 0.428873 0.453146 0.402017 0.517043 0.427336 0.428683 0.457957 3380.04 162.728 95.5257 112.882
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/13" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/12" "12/12" "10/11" "12/14" "5/5" "8/11" "12/12" 0.151475 0.218048 0.24945 0.16494 0.208423 0.166661 0.161765 0.150774 0.125875 0.18432 0.186387 0.237742 0.182549 0.17556 319.737 660.426 26.7797 122.063
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11" "18/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "5/5" "8/11" "12/12" 0.104244 0.145767 0.106124 0.061273 0.137246 0.126171 0.129145 0.063632 0.117034 0.155157 0.0899513 0.135318 0.043481 0.0932532 182.768 1123.11 12.1007 108.938
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "12/12" 0.406364 0.381681 0.416719 0.443689 0.37322 0.361983 0.359833 0.405908 0.405114 0.39224 0.383284 0.372861 0.430731 0.396452 1886.48 422.169 82.3964 124.916
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "12/12" 0.475295 0.454476 0.419878 0.445863 0.444612 0.44369 0.432965 0.404679 0.519941 0.453193 0.454862 0.408117 0.488519 0.458568 5873.4 292.217 95.5257 112.606
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "10/11" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "8/10" "12/14" "5/5" "8/11" "12/12" 0.253951 0.326571 0.264602 0.246496 0.272908 0.242211 0.246417 0.26553 0.255405 0.214494 0.298536 0.273001 0.310468 0.258572 316.975 338.338 48.0234 135.835
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/12" "11/11" "10/11" "12/14" "5/5" "8/11" "12/12" 0.048546 0.0630693 0.0504236 0.0626886 0.0965758 0.063843 0.035765 0.07655 0.0614557 0.0575791 0.105293 0.0732924 0.0607027 0.0520499 30.6492 413.83 5.53606 83.6123
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/12" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.117345 0.142883 0.131785 0.0381248 0.098026 0.049655 0.0580864 0.125009 0.103719 0.0852187 0.0857505 0.111623 0.0847962 0.0822894 232.442 1513.18 9.59324 96.8339
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "5/6" "8/11" "12/12" 0.259455 0.255205 0.30629 0.296033 0.310093 0.343714 0.349956 0.307428 0.327118 0.298286 0.307885 0.283109 0.265019 0.303834 1660.77 999.128 58.6452 133.081
"15/18" "15/19" "21/22" "13/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "12/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.0186257 0.0945456 0.0587904 0.0420391 0.066442 0.0316486 0.057886 0.0830489 0.10663 0.0165634 0.0111136 0.0353478 0.10875 0.0339645 93.1662 3041.5 3.02859 58.6982
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.174185 0.19431 0.184039 0.17673 0.210791 0.193802 0.153121 0.220946 0.174097 0.164235 0.121539 0.148667 0.123047 0.158682 551.123 1314.6 24.2723 124.388
"15/18" "15/19" "21/23" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/22" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.218152 0.213109 0.187605 0.192582 0.251299 0.230405 0.265398 0.219338 0.211249 0.324216 0.219123 0.224792 0.213491 0.214867 193.306 275.496 37.4016 134.012
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "8/10" "12/14" "6/6" "8/11" "12/12" 0.0761205 0.111526 0.10138 0.0734355 0.0956029 0.156198 0.0920173 0.11712 0.0878027 0.118617 0.0530252 0.109495 0.137908 0.0860143 319.216 1901.84 9.59324 92.3116
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.403896 0.349491 0.345 0.37759 0.355635 0.4089 0.379448 0.372818 0.32899 0.396957 0.37192 0.412849 0.403418 0.383977 803.981 219.24 79.8889 127.563
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "18/19" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.33547 0.253139 0.285844 0.310105 0.283021 0.285619 0.242056 0.26576 0.276873 0.289143 0.313946 0.342436 0.271646 0.292807 1870.21 1247.5 57.0955 136.483
"15/18" "15/16" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "18/19" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.443535 0.516653 0.47305 0.41668 0.507439 0.405398 0.492625 0.49603 0.501412 0.431481 0.474177 0.402781 0.403242 0.465783 842.424 29.3944 95.5257 109.414
"16/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/18" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.0141081 0.0481198 0.0121074 0.00510747 0.0145455 0.0369192 0.0427979 0.0473485 0.0542943 0.0314538 0.00957586 0.029692 0.0189434 0.0224735 6.82506 504.736 3.02859 89.2373
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "11/11" "12/14" "6/6" "8/11" "12/12" 0.335226 0.283402 0.308749 0.303614 0.327149 0.384791 0.320248 0.35484 0.381275 0.389376 0.333191 0.317698 0.356701 0.33521 488.919 221.017 67.7174 133.314
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/14" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/13" "6/6" "8/11" "12/12" 0.24023 0.246366 0.237639 0.207178 0.239651 0.281417 0.297062 0.240992 0.215482 0.23048 0.23736 0.322188 0.245391 0.250213 709.784 633.015 45.5159 134.396
"15/18" "15/19" "21/22" "12/16" "28/32.2" "12/17" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "13/18" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.0855642 0.163255 0.147736 0.158006 0.106122 0.125069 0.137525 0.1612 0.117167 0.16085 0.0994234 0.17085 0.100514 0.115302 227.041 765.45 16.1579 117.305
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "13/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.119005 0.157822 0.152927 0.137282 0.136161 0.0948252 0.156854 0.132248 0.147046 0.160019 0.112704 0.132509 0.156925 0.117025 477.262 1700.37 16.1579 115.37
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "12/12" 0.261785 0.307955 0.313744 0.279524 0.347773 0.367003 0.318534 0.347998 0.364738 0.326867 0.338739 0.364769 0.350726 0.316453 2165.76 1163.64 62.7024 134.279
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "12/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "11/14" "6/6" "8/11" "12/12" 0.438916 0.400176 0.426648 0.395595 0.406778 0.416945 0.38478 0.43537 0.474546 0.448769 0.395531 0.450028 0.395866 0.408283 1740.2 350.935 84.9038 122.6
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "22/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "11/11" 0.450096 0.369879 0.426916 0.359178 0.400369 0.39442 0.391179 0.445268 0.451062 0.42324 0.428417 0.39427 0.397027 0.406202 1360.82 252.49 84.9038 123.653
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "12/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "11/14" "5/5" "8/11" "11/11" 0.266037 0.293731 0.305393 0.328313 0.313504 0.310959 0.324774 0.349188 0.268359 0.343636 0.305524 0.367099 0.314882 0.317987 1523.14 807.207 62.7024 133.338
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "12/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "11/14" "5/5" "8/11" "11/11" 0.284326 0.310011 0.322972 0.225148 0.258902 0.241009 0.294938 0.272677 0.237765 0.191652 0.266378 0.345042 0.250702 0.281403 1291.49 1033.09 54.588 137.844
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/11" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "10/11" "11/11" 0.254601 0.256516 0.300592 0.256729 0.297759 0.297752 0.235198 0.245348 0.220203 0.187247 0.254469 0.248306 0.250952 0.252949 1134.28 1159.33 45.5159 132.472
"15/18" "15/19" "21/22" "12/16" "30/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.0852721 0.0889296 0.0986743 0.0561461 0.0949378 0.160461 0.0426233 0.0872149 0.0686215 0.0929679 0.0344836 0.0297387 0.0763409 0.0668341 309.106 2566.74 7.08577 85.9721
"15/15" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "16/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.385715 0.426007 0.415636 0.375725 0.353356 0.332379 0.43622 0.406945 0.358529 0.433924 0.487499 0.3645 0.412876 0.388056 1979.41 485.15 79.8889 125.404
"16/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.197456 0.234241 0.174097 0.177427 0.184637 0.177051 0.168396 0.16195 0.180373 0.178044 0.153793 0.197552 0.193571 0.171773 448.889 869.143 26.7797 125.301
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/13" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.503516 0.441744 0.458119 0.425674 0.427698 0.448575 0.465847 0.466551 0.403817 0.501289 0.490077 0.43153 0.475126 0.447377 2726.46 184.392 93.0182 114.666
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "12/12" 0.409983 0.428108 0.480497 0.453718 0.427087 0.460519 0.421919 0.433517 0.469438 0.405186 0.467125 0.434226 0.442849 0.438197 1720.11 159.405 90.5107 115.76
