"15/15" "14/15" "12/14" "17/19" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.0234962 0.045688 0.066512 0.0435395 0.0981568 0.0455279 0.015697 0.0860591 0.0256044 0.031839 0.113802 0.0351138 31.4971 1035.4 3.02859 56.7432
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "12/16" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "14/15" "12/13.2" "9.3/9.3" "20/22" 0.258377 0.309445 0.319434 0.351967 0.313079 0.294692 0.367706 0.381584 0.267142 0.284462 0.300727 0.316955 1585.55 833.453 62.7024 133.97
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.14405 0.141834 0.144551 0.152641 0.130343 0.171304 0.130955 0.184258 0.185389 0.195338 0.142563 0.153725 150.022 373.712 22.7225 120.585
"15/15" "14/15" "10/12" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "11/14" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.223505 0.22229 0.166692 0.279274 0.177043 0.295372 0.15561 0.248603 0.210336 0.232271 0.214976 0.21722 59.3105 87.9351 37.4016 132.178
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.170452 0.20663 0.122905 0.209308 0.135636 0.193254 0.131758 0.159941 0.22995 0.125669 0.152951 0.15013 954.619 2444.81 22.7225 123.969
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "13.2/14" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/15" "9.3/9.3" "20/22" 0.0842808 0.0786372 0.0735448 0.0750815 0.0886641 0.101388 0.11376 0.0806347 0.115397 0.0829582 0.0951507 0.111319 183.761 764.458 13.6504 101.991
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.483906 0.447009 0.450956 0.439707 0.437452 0.475316 0.476266 0.430479 0.492835 0.492663 0.514591 0.459387 1446.78 65.4967 95.5257 112.239
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/16" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/15" "12/13.2" "9.3/9.3" "20/22" 0.125641 0.194857 0.126322 0.115715 0.193714 0.159381 0.131885 0.219929 0.144607 0.210613 0.136417 0.159537 474.383 1159.16 24.2723 123.602
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.531554 0.514373 0.478579 0.466052 0.508017 0.471663 0.492608 0.407563 0.533355 0.457128 0.490516 0.479847 652.603 1.21891 99.5828 107.863
"15/15" "15/16" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "14/16" "10/11" "17/19" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.451148 0.426035 0.431939 0.380536 0.484994 0.426856 0.369076 0.463874 0.469054 0.362957 0.418715 0.437377 416.595 35.9124 90.5107 116.143
