"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.138013 0.185492 0.0997181 0.120393 0.214325 0.122142 0.178675 0.138094 0.111856 0.129971 0.193472 0.140696 57.7947 142.309 20.5585 120.454
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.1494 0.167071 0.14481 0.144188 0.199916 0.164617 0.189472 0.152715 0.13855 0.168825 0.160596 0.166036 97.0727 246.841 26.0756 126.95
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.160682 0.137446 0.136742 0.138536 0.146441 0.187625 0.141734 0.185197 0.167621 0.196468 0.208211 0.165439 843.841 1887.66 26.0756 127.494
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "8/9.3" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "6/7" "22/25" 0.480878 0.533559 0.51495 0.42984 0.491283 0.502064 0.487728 0.494721 0.458191 0.471451 0.481487 0.48 352.787 0.0313676 98.2951 106.403
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "8/9.3" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "13/15" "6/7" "22/25" 0.223188 0.243471 0.265246 0.247557 0.26975 0.258851 0.220906 0.20278 0.280991 0.309397 0.225452 0.250437 1041.18 1091.72 46.0366 135.795
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "13/15" "7/9.3" "22/25" 0.233529 0.206771 0.160263 0.203885 0.157281 0.14953 0.15735 0.181497 0.192884 0.171915 0.201258 0.188124 313.943 565.015 31.5927 133.027
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "13/15" "7/9.3" "22/25" 0.122608 0.13858 0.160682 0.145526 0.154209 0.171527 0.117573 0.151638 0.172654 0.149122 0.120817 0.148357 165.452 396.727 22.6659 125.372
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.148178 0.148337 0.14487 0.12193 0.214562 0.169656 0.156752 0.178552 0.180482 0.123439 0.192399 0.167673 635.705 1319.12 26.0756 125.475
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.16502 0.196879 0.172373 0.201602 0.19563 0.196309 0.183124 0.175815 0.161264 0.186522 0.193203 0.181424 34.5829 82.3635 29.4853 129.524
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.216967 0.228313 0.181391 0.205239 0.204202 0.209509 0.169745 0.17367 0.255156 0.236779 0.262593 0.234802 1937.5 2153.78 42.6268 136.658
