"16/17" "17/18" "9/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "11/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.194935 0.279902 0.179521 0.172591 0.283861 0.227057 0.246238 0.20939 0.188763 0.2223 0.228115 0.218126 1853.56 2482.88 37.4016 131.482
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "8/9.3" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "6/7" "22/25" 0.0249164 0.0301632 0.018313 0.0288398 0.0235001 0.00957169 0.0157806 0.0590657 0.0278235 0.0273924 0.0417514 0.0253843 38.8566 2445.52 3.02859 78.8864
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/X" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.300034 0.296583 0.322607 0.350057 0.304073 0.320249 0.344647 0.356148 0.319876 0.334715 0.285482 0.305598 3483.51 1952.18 61.1527 137.683
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.251975 0.298252 0.344968 0.29504 0.27589 0.336384 0.31768 0.326775 0.306859 0.35206 0.311363 0.311052 388.553 213.952 61.1527 134.232
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0542453 0.106108 0.0445515 0.0617558 0.0404294 0.0655535 0.0549932 0.0607917 0.0704172 0.0547215 0.0284975 0.058865 438.872 5002.51 7.08577 98.2994
"18/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/17" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.3489 0.366634 0.344282 0.395774 0.381508 0.421592 0.373656 0.395995 0.342211 0.368089 0.357413 0.377698 1700.49 444.14 78.3392 128.425
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/25" "17/18" "15/15" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.0723518 0.0758211 0.0531805 0.0618295 0.0384952 0.0566311 0.068862 0.0383535 0.0163469 0.141043 0.0255484 0.0460196 17.4808 225.747 5.53606 95.032
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/15" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "10/13" "29/30" "17/19" "14/15" "7/9.3" "22/25" 0.424914 0.405079 0.409821 0.442603 0.45277 0.39716 0.37663 0.418845 0.342608 0.369556 0.418409 0.398772 730.728 136.23 82.3964 123.721
"16/17" "17/18" "9/11" "17/20" "X/X" "13/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.443959 0.388072 0.477339 0.479328 0.424137 0.44233 0.456649 0.479807 0.423944 0.485174 0.501221 0.454573 896.07 52.6557 93.0182 111.409
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/19" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/17" "14/15" "7/9.3" "22/25" 0.239074 0.231408 0.26394 0.291878 0.267674 0.282185 0.28735 0.317824 0.249398 0.275763 0.309352 0.272019 567.955 440.244 52.0806 137.703
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.376432 0.295166 0.39049 0.408282 0.379009 0.361299 0.352954 0.391759 0.335455 0.414506 0.341623 0.368378 2278.17 743.6 75.8317 129.307
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/14" "7/9.3" "22/25" 0.410299 0.393798 0.340474 0.415283 0.354389 0.375391 0.412204 0.394727 0.367883 0.394406 0.341942 0.378999 2100.9 666.146 78.3392 127.723
"16/17" "15/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "17/17" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.283754 0.322023 0.297493 0.279518 0.335151 0.288975 0.321741 0.266395 0.327946 0.26135 0.301084 0.287613 319.612 210.606 54.588 133.732
"16/17" "17/18" "9/11" "17/20" "X/X" "14/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.346606 0.386054 0.303927 0.319196 0.328036 0.310721 0.264531 0.328701 0.358473 0.327034 0.339303 0.326478 532.073 266.468 65.2099 133.465
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "7/9.3" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "6/8" "22/25" 0.307123 0.323331 0.252571 0.249212 0.287674 0.282249 0.303093 0.256795 0.299564 0.310333 0.285245 0.277123 388.345 292.414 52.0806 134.244
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.302148 0.330047 0.236917 0.234072 0.258504 0.221788 0.21472 0.232347 0.311027 0.210361 0.295707 0.245059 571.071 572.384 45.5159 138.138
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "15/19" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "12/17" "14/15" "7/9.3" "22/25" 0.169087 0.164404 0.156688 0.169173 0.123354 0.172654 0.170831 0.142168 0.157283 0.182896 0.171288 0.14751 1101.52 2942.13 22.7225 126.539
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "15/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "12/19" "14/15" "7/9.3" "22/25" 0.422533 0.446949 0.479678 0.468609 0.427099 0.412131 0.472638 0.490015 0.470023 0.441751 0.485271 0.460228 581.242 28.9911 95.5257 111.863
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/19" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/17" "14/15" "7/9.3" "22/25" 0.365676 0.341918 0.327567 0.335861 0.310801 0.363706 0.297858 0.254634 0.333042 0.317382 0.315555 0.30079 1770.74 1136.24 58.6452 135.001
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/X" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.239364 0.198639 0.248636 0.212749 0.253536 0.29141 0.259575 0.242705 0.171464 0.231375 0.157028 0.214848 675.977 888.32 37.4016 134.028
"16/17" "17/18" "9/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "11/12" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.438679 0.448774 0.393118 0.419391 0.38692 0.4742 0.448757 0.399933 0.451548 0.394868 0.418596 0.422062 95.714 16.2749 88.961 121.447
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "15/19" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "12/17" "14/15" "7/9.3" "22/25" 0.437312 0.411362 0.438868 0.403385 0.315368 0.406784 0.379451 0.460825 0.406478 0.483507 0.413439 0.430501 354.16 40.0175 88.961 117.361
"18/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/17" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.445965 0.490093 0.486562 0.456784 0.410456 0.465823 0.447059 0.454474 0.503686 0.474522 0.4776 0.461834 2299.75 86.5893 95.5257 111.149
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.495728 0.474746 0.521366 0.475625 0.486068 0.440298 0.500174 0.489777 0.436903 0.474992 0.420312 0.464164 568.304 23.1775 95.5257 110.121
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.26721 0.264402 0.272921 0.261493 0.260981 0.275678 0.2343 0.257521 0.249985 0.19764 0.175062 0.240889 431.29 496.743 43.9662 136.399
"16/17" "17/18" "9/11" "17/20" "X/X" "10/13" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0838101 0.120338 0.0771139 0.0678031 0.0470614 0.0549622 0.0643973 0.108125 0.0950354 0.106239 0.0641495 0.0809244 654.369 3933.04 9.59324 98.5953
"16/17" "17/17" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.190823 0.226729 0.201315 0.222857 0.199386 0.260577 0.245233 0.2745 0.233139 0.296149 0.244553 0.228403 542.775 681.347 39.909 132.443
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/X" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.221989 0.228779 0.285042 0.163327 0.199311 0.222164 0.242198 0.216957 0.226809 0.194529 0.193873 0.2198 1128.95 1455 37.4016 130.21
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.356654 0.396455 0.339411 0.356876 0.375756 0.323854 0.350481 0.373133 0.320123 0.368754 0.381693 0.376768 1664.45 490.087 78.3392 128.931
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.267286 0.245311 0.214452 0.214657 0.202169 0.253301 0.198034 0.246403 0.277685 0.182698 0.228228 0.213552 1083.19 1387.22 37.4016 135.056
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "8/9.3" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "6/7" "22/25" 0.153242 0.153798 0.15645 0.171892 0.0916226 0.0950115 0.207491 0.130677 0.14605 0.13865 0.192246 0.150643 1117.5 2696.01 22.7225 123.477
"16/17" "17/18" "9/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "11/12" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.146091 0.150364 0.179609 0.185879 0.131929 0.126789 0.118804 0.21034 0.146913 0.166519 0.137879 0.134413 491.574 1389.1 20.2151 124.741
"16/17" "18/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.35446 0.365332 0.404445 0.41793 0.387645 0.361514 0.339345 0.35473 0.281325 0.380634 0.407095 0.378952 2064.28 555.137 78.3392 127.748
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/7" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "8/9.3" "22/25" 0.256055 0.305764 0.265793 0.256901 0.217652 0.27555 0.236158 0.268707 0.268172 0.215391 0.226024 0.234197 1078.15 1265.11 41.4587 133.296
"16/17" "17/18" "9/11" "17/22" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "20/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.434228 0.515581 0.411443 0.486521 0.464974 0.462904 0.493469 0.450658 0.475723 0.428266 0.463897 0.478388 2488.04 5.89412 97.0754 105.756
"16/17" "17/18" "9/11" "20/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "17/22" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.339475 0.323119 0.25947 0.231406 0.285555 0.24543 0.306353 0.296303 0.348321 0.280397 0.314738 0.283398 917.452 637.946 54.588 136.503
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/7" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "8/9.3" "22/25" 0.33804 0.289289 0.328417 0.374487 0.308761 0.334268 0.320369 0.332467 0.336994 0.32089 0.320863 0.321534 1583.46 824 65.2099 136.488
"16/17" "17/18" "9/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "11/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.384189 0.279615 0.390055 0.362142 0.367833 0.330981 0.284625 0.362995 0.306959 0.344546 0.350274 0.344306 2005.01 863.282 69.2671 131.007
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0735539 0.0854203 0.10917 0.117983 0.0897184 0.0944478 0.0767134 0.0597606 0.0987848 0.0571686 0.074373 0.0796961 41.2626 219.195 9.59324 100.232
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.108489 0.125357 0.140124 0.205765 0.12119 0.169916 0.153884 0.0874328 0.13215 0.149063 0.14148 0.142609 576.331 1633.28 20.2151 116.525
"16/17" "17/18" "12/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "9/11" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.127402 0.156227 0.171519 0.163159 0.118825 0.123142 0.173415 0.223401 0.14788 0.150812 0.128259 0.151651 120.706 310.794 22.7225 122.518
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/15" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "13/13" "7/9.3" "22/25" 0.390303 0.428142 0.451323 0.441585 0.450645 0.44222 0.455299 0.454844 0.379224 0.474344 0.432718 0.420799 900.724 142.554 86.4535 118.621
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "8/9.3" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "6/7" "22/25" 0.146521 0.136548 0.0872593 0.119439 0.102487 0.141956 0.121296 0.118851 0.114928 0.144812 0.131766 0.110615 323.931 1381.53 13.6504 102.714
"16/17" "17/18" "9/11" "17/20" "X/X" "10/10" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.20679 0.213453 0.238269 0.192303 0.171113 0.204993 0.170488 0.188104 0.142496 0.167033 0.181886 0.193025 395.937 627.849 30.8369 125.738
"17/17" "17/18" "9/11" "17/20" "X/X" "13/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/10" "29/30" "15/19" "15/15" "7/9.3" "22/25" 0.20949 0.227983 0.220465 0.202583 0.200226 0.206793 0.207191 0.224724 0.229557 0.198379 0.20895 0.206238 402.287 599.328 34.8941 131.451
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/22" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "20/25" 0.0468378 0.0364064 0.0694689 0.056884 0.0360362 0.0686987 0.0521284 0.0551985 0.0843505 0.060721 0.0775025 0.0630076 212.867 2130.12 7.08577 91.5021
"16/17" "17/18" "9/11" "17/22" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "20/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.268391 0.223054 0.210156 0.208898 0.211926 0.179122 0.180949 0.255968 0.125349 0.177844 0.227208 0.223531 1208.94 1452.7 39.909 136.156
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/29" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.198614 0.183278 0.22553 0.196269 0.213091 0.158585 0.148741 0.172674 0.172084 0.225519 0.145148 0.19235 671.918 1123.24 30.8369 126.281
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/15" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "17/19" "14/15" "7/9.3" "22/25" 0.091574 0.145006 0.152259 0.0701392 0.0970757 0.0780011 0.0908449 0.0702305 0.0437629 0.0919934 0.112136 0.0804216 123.063 973.211 9.59324 99.2591
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.382102 0.309164 0.39378 0.35201 0.322793 0.280736 0.32921 0.302633 0.292926 0.335978 0.326351 0.32271 934.754 503.624 65.2099 135.761
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.172682 0.139136 0.121483 0.124144 0.181167 0.163836 0.167173 0.124822 0.161374 0.217786 0.16154 0.161412 1964.25 4407.59 24.2723 121.907
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.352763 0.324916 0.412651 0.304498 0.344902 0.305907 0.258595 0.289945 0.34715 0.290808 0.308694 0.323783 1145.5 562.159 65.2099 135.102
"16/17" "17/18" "9/11" "17/20" "X/X" "14/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.372832 0.415264 0.433636 0.378769 0.365112 0.335925 0.35929 0.422427 0.463888 0.4174 0.417953 0.395144 1429.68 308.187 82.3964 125.595
"16/17" "17/18" "9/11" "17/20" "X/X" "10/13" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.390144 0.339179 0.366843 0.392466 0.348652 0.386091 0.314608 0.34162 0.324884 0.344402 0.362901 0.343081 729.687 315.175 69.2671 131.715
"16/17" "17/18" "9/11" "20/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "17/22" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.139041 0.180399 0.217075 0.13456 0.217185 0.17362 0.125111 0.108039 0.0873463 0.120538 0.174302 0.137376 335.461 937.462 20.2151 121.657
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.221881 0.187151 0.221208 0.198141 0.188384 0.212951 0.187699 0.197988 0.172569 0.210954 0.255417 0.200034 548.917 880.769 33.3444 130.35
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.124288 0.127291 0.16607 0.162389 0.187388 0.111414 0.110939 0.166493 0.143555 0.145456 0.132095 0.147399 711.591 1786.34 22.7225 126.65
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.470374 0.383885 0.38852 0.421359 0.357648 0.411873 0.408301 0.382331 0.40007 0.338671 0.383671 0.353402 1009.26 419.283 71.7745 130.492
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/22" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/25" 0.297005 0.259338 0.268421 0.249525 0.341194 0.26708 0.2836 0.279167 0.320037 0.29262 0.334361 0.295115 1171.86 734.445 57.0955 134.984
"16/17" "18/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.415092 0.429797 0.421311 0.461645 0.396801 0.45683 0.49495 0.460984 0.475902 0.407921 0.436643 0.432833 551.808 70.0163 90.5107 118.291
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/22" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/25" 0.0870832 0.082087 0.0694126 0.10932 0.109534 0.0810497 0.110193 0.192196 0.118179 0.109529 0.0849278 0.118185 653.868 2310.06 16.1579 114.098
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/22" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.375588 0.354512 0.338314 0.384883 0.307704 0.39423 0.33059 0.365899 0.385891 0.346136 0.362571 0.35364 1199.13 425.817 71.7745 130.357
"16/17" "15/17" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "18/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.372427 0.36175 0.372531 0.324599 0.361812 0.372888 0.429328 0.382195 0.372181 0.344363 0.346199 0.367133 441.784 122.95 75.8317 129.995
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/15" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.114329 0.15972 0.131722 0.174054 0.138105 0.112743 0.15474 0.185844 0.125593 0.150172 0.086898 0.13835 171.436 507.227 20.2151 120.672
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/9.3" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/8" "22/25" 0.468247 0.526878 0.520609 0.498279 0.478769 0.402343 0.495694 0.506283 0.472762 0.486381 0.413971 0.469758 2250.23 65.2681 97.0754 109.446
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.195358 0.154374 0.156089 0.218758 0.182995 0.210658 0.219272 0.19603 0.224688 0.188244 0.203498 0.191173 864.86 1509.95 30.8369 127.236
"16/17" "17/18" "9/11" "17/20" "X/X" "10/10" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.419329 0.48611 0.369518 0.455596 0.400289 0.431678 0.435844 0.452513 0.434704 0.427693 0.41874 0.417317 326.191 43.568 86.4535 120.315
"16/17" "18/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.310041 0.322011 0.343842 0.33963 0.391662 0.297965 0.352383 0.308967 0.311403 0.330433 0.3354 0.326355 822.084 444.95 65.2099 133.539
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/X" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.328878 0.328353 0.276608 0.262155 0.305151 0.255349 0.305092 0.332402 0.258287 0.33623 0.30822 0.293853 1747.54 1130.66 57.0955 135.801
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/19" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/17" "14/15" "7/9.3" "22/25" 0.0621205 0.0669761 0.041604 0.101378 0.0435345 0.0845979 0.074266 0.0576518 0.141767 0.0591907 0.0474167 0.0377094 35.047 718.784 3.02859 52.7667
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.197559 0.180117 0.295313 0.203962 0.225655 0.256396 0.191585 0.21489 0.205116 0.224244 0.209669 0.224793 2939.1 3742.87 39.909 135.179
"16/17" "17/18" "11/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "9/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.300024 0.300752 0.278338 0.316371 0.297367 0.273723 0.344019 0.305692 0.330996 0.264461 0.280209 0.296655 483.399 281.327 58.6452 137.672
