"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/11" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "10/10" "10/10" 0.373408 0.34265 0.417052 0.430201 0.484601 0.422941 0.342888 0.418128 0.424188 0.449488 0.380373 0.453418 0.357753 0.398171 2252.63 452.467 82.3964 124.029
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/8" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "10/11" "10/10" 0.448412 0.416316 0.509168 0.430066 0.416824 0.414235 0.460936 0.425482 0.479022 0.50855 0.512545 0.453495 0.464309 0.450081 1171.58 87.6698 93.0182 113.43
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/12" 0.398828 0.36733 0.364405 0.347415 0.352159 0.342904 0.427544 0.353103 0.339925 0.382678 0.427804 0.339145 0.413254 0.374441 4529.79 1359.77 78.3392 130.207
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.107519 0.139503 0.107732 0.122786 0.155393 0.109185 0.131506 0.077671 0.151968 0.130926 0.118816 0.118329 0.121937 0.125446 1218.69 3997.51 17.7076 117.478
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "11/11" "12/14" "8/8" "8/11" "10/10" 0.207879 0.215316 0.217737 0.207275 0.209522 0.233995 0.21897 0.232658 0.219172 0.256007 0.277527 0.245311 0.237408 0.223107 613.874 749.564 39.909 136.487
"15/18" "15/19" "21/22" "13/14" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "12/16" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.340555 0.389416 0.333177 0.370447 0.389248 0.38797 0.377574 0.385947 0.343012 0.362102 0.360381 0.34154 0.331066 0.360038 625.357 224.918 74.282 131.258
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/14" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/13" "8/8" "8/11" "10/10" 0.335852 0.272912 0.305866 0.28618 0.237543 0.287624 0.255328 0.293274 0.269107 0.231341 0.280991 0.258792 0.35344 0.288813 528.877 425.716 57.0955 139.133
"18/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.226039 0.266625 0.265943 0.211958 0.266279 0.317522 0.252654 0.212524 0.199678 0.248891 0.25278 0.185301 0.19198 0.237966 904.619 1008.02 43.9662 138.59
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.146371 0.170278 0.164389 0.224652 0.185924 0.260907 0.204496 0.187357 0.218762 0.211608 0.209652 0.135 0.189759 0.193831 478.045 816.92 33.3444 135.525
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "13/14" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "11/12" "8/8" "8/11" "10/10" 0.437487 0.502234 0.461017 0.44253 0.449707 0.472792 0.463121 0.48532 0.432813 0.471423 0.354983 0.443091 0.397697 0.428363 949.143 117.55 88.961 118.381
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "12/14" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "11/13" "8/8" "8/11" "10/10" 0.195812 0.162436 0.202128 0.185061 0.183058 0.207698 0.185847 0.195759 0.167971 0.151139 0.217143 0.180403 0.161599 0.176798 496.359 981.42 29.2872 132.71
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.435393 0.424259 0.508169 0.44625 0.52547 0.429894 0.473976 0.463052 0.459157 0.500575 0.476646 0.488356 0.469642 0.460975 421.082 20.6953 95.5257 111.53
"15/18" "15/19" "21/22" "12/13" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "14/16" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0321389 0.0260542 0.00956684 0.0227084 0.0625842 0.0253595 0.0407896 0.0156967 0.06556 0.104807 0.0324549 0.0311548 0.0449838 0.0243541 21.1233 2795.05 3.02859 82.2671
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.287783 0.274829 0.228535 0.246985 0.290495 0.292284 0.233687 0.237063 0.243929 0.269963 0.240897 0.275118 0.272055 0.252198 323.289 338.817 45.5159 132.996
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.375279 0.393033 0.354969 0.368902 0.339848 0.383099 0.401481 0.399008 0.346554 0.352783 0.445414 0.366286 0.35345 0.395335 1033.73 225.564 82.3964 125.496
"15/18" "15/19" "21/22" "12/16" "30/32.2" "13/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/17" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.133401 0.132596 0.105253 0.160744 0.125848 0.122321 0.109736 0.120036 0.111501 0.126349 0.0976587 0.111457 0.104212 0.11685 362.611 1272.45 16.1579 115.563
"15/18" "16/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "15/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.359273 0.365046 0.348313 0.38606 0.304851 0.282136 0.330954 0.313721 0.337385 0.400914 0.372055 0.294221 0.367279 0.345413 3428.99 1463.26 69.2671 130.372
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/12" 0.17489 0.161395 0.182886 0.204406 0.225774 0.205431 0.186193 0.174273 0.222692 0.151382 0.167381 0.181722 0.142484 0.177772 413.855 797.021 29.2872 131.833
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/12" 0.432562 0.517217 0.48443 0.441442 0.441226 0.510309 0.517632 0.430829 0.4317 0.429831 0.48229 0.484474 0.487722 0.458016 2016.43 98.1863 95.5257 112.855
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "5/8" "8/11" "10/10" 0.191463 0.179273 0.172924 0.238481 0.206141 0.165718 0.160211 0.174112 0.123566 0.213533 0.149241 0.149772 0.178724 0.169189 56.2245 100.466 26.7797 127.593
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "10/11" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "8/10" "12/14" "8/8" "8/11" "10/10" 0.316266 0.362154 0.395757 0.332388 0.323618 0.331795 0.332982 0.324973 0.346464 0.358294 0.348746 0.269382 0.30867 0.343715 797.348 316.167 69.2671 131.348
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/8" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.489699 0.444259 0.435823 0.447594 0.44549 0.509103 0.454524 0.398636 0.458967 0.4297 0.453408 0.446404 0.49258 0.451768 816.652 66.9444 93.0182 112.666
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/11" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "10/10" "10/10" 0.49575 0.455518 0.474479 0.433535 0.38032 0.422539 0.488797 0.465727 0.405018 0.498294 0.434341 0.49839 0.388705 0.440551 2625.13 268.393 90.5107 114.668
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.341554 0.338418 0.386244 0.350376 0.353225 0.363463 0.389742 0.349584 0.363238 0.3274 0.405955 0.368043 0.37002 0.358562 461.22 169.65 74.282 132.096
"15/18" "15/19" "21/23" "12/16" "30/32.2" "17/18" "12/13" "11/12" "8/10" "11/13" "5/6" "10/11" "11/12" "15/16" "16/18" "22/22" "13/14" "28/28" "12/13" "12/12" "11/11" "10/11" "12/14" "8/8" "8/10" "10/10" 0.0511129 0.0589224 0.0676124 0.0800145 0.0383424 0.119527 0.0393209 0.0562194 0.0924264 0.128393 0.099825 0.053339 0.0506959 0.060086 48.5697 496.479 7.08577 96.1984
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/13" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.22546 0.16482 0.225583 0.191116 0.168139 0.172748 0.171191 0.213367 0.198156 0.143757 0.20983 0.198594 0.227171 0.190148 1217.24 2006.5 30.8369 128.077
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/13" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/12" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.310155 0.316062 0.357134 0.336188 0.333306 0.277145 0.412189 0.313143 0.371185 0.346058 0.322956 0.29871 0.406615 0.32886 548.786 258.65 65.2099 132.04
"15/18" "15/19" "22/23" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.369958 0.351222 0.355959 0.343456 0.32111 0.27209 0.312728 0.369057 0.307071 0.318478 0.359566 0.344566 0.277293 0.32167 1604.1 865.38 65.2099 136.404
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/14" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/13" "6/6" "8/11" "10/10" 0.381289 0.369992 0.422686 0.340834 0.385657 0.434621 0.407762 0.389921 0.399721 0.394078 0.440889 0.425942 0.384418 0.395726 2611.7 588.557 82.3964 125.293
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "10/11" "10/10" 0.20885 0.179204 0.190047 0.184671 0.164791 0.203372 0.178614 0.179621 0.200505 0.258773 0.204494 0.170613 0.184524 0.182412 375.215 660.09 29.2872 127.786
"15/18" "15/19" "21/23" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "22/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.403285 0.386738 0.404979 0.386727 0.381697 0.442287 0.399735 0.384001 0.439934 0.357639 0.381414 0.376397 0.42766 0.400295 1200.97 258.252 82.3964 122.945
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.177154 0.169071 0.21176 0.16529 0.128915 0.196182 0.260004 0.222624 0.186609 0.174014 0.177447 0.183941 0.168684 0.175186 186.996 364.063 26.7797 122.376
"15/18" "15/19" "21/22" "13/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "12/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.288076 0.252382 0.246392 0.33106 0.268902 0.300172 0.25656 0.302382 0.265744 0.276186 0.325208 0.294059 0.258071 0.294566 1911.18 1306.67 57.0955 135.339
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/12" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.314965 0.277797 0.304645 0.277085 0.29542 0.327687 0.269546 0.268922 0.363825 0.290529 0.354102 0.344926 0.310216 0.303227 384.142 270.22 58.6452 133.461
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/13" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/12" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.331805 0.428311 0.350408 0.378276 0.486122 0.355354 0.371355 0.363284 0.41483 0.410414 0.458511 0.369355 0.425403 0.388831 3055.8 802.672 79.8889 124.998
"15/18" "15/19" "21/22" "12/14" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/16" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.322698 0.320076 0.318374 0.320449 0.339662 0.292328 0.334717 0.256982 0.328136 0.331427 0.306217 0.35885 0.27869 0.307856 846.626 535.399 61.1527 136.24
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/13" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.460965 0.418746 0.403273 0.448395 0.393606 0.440183 0.408846 0.386943 0.403339 0.410022 0.423072 0.322413 0.394718 0.421963 4461.13 626.618 88.961 121.496
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "16/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.18995 0.18631 0.242136 0.228026 0.141104 0.225122 0.174606 0.166443 0.171415 0.245073 0.20845 0.16136 0.174771 0.180689 975.384 1800.47 29.2872 129.265
"15/18" "16/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "15/19" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.345848 0.445688 0.348159 0.363311 0.422681 0.381743 0.382046 0.426226 0.350963 0.439117 0.436684 0.394056 0.409198 0.396053 1105.05 258.039 82.3964 125.122
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "6/6" "8/11" "10/10" 0.0748617 0.0320569 0.0951892 0.0669344 0.0637553 0.0585279 0.041549 0.090389 0.0768428 0.0950346 0.0989854 0.0904351 0.0320099 0.0676879 389.491 3548.6 7.08577 84.8235
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.184643 0.155175 0.188736 0.148471 0.210433 0.169312 0.22483 0.186789 0.198021 0.196226 0.210756 0.206535 0.195168 0.193102 429.296 778.243 30.8369 125.677
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/12" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "13/14" "8/8" "8/11" "10/10" 0.143034 0.141472 0.206515 0.212631 0.133477 0.120954 0.147455 0.153054 0.209563 0.182604 0.132971 0.135376 0.160275 0.165859 208.846 451.634 26.7797 130.652
"15/18" "15/19" "21/22" "12/14" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/16" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.194309 0.240032 0.233419 0.221217 0.267954 0.223534 0.275514 0.359531 0.205531 0.251685 0.256378 0.253137 0.23744 0.242768 421.515 433.407 43.9662 135.018
"15/18" "15/19" "21/22" "12/16" "30/32.2" "12/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "13/17" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.24403 0.241352 0.306692 0.276196 0.210309 0.302125 0.351044 0.274987 0.302717 0.233389 0.329436 0.23816 0.283194 0.265936 802.15 665.434 50.5309 137.72
"15/18" "15/19" "21/23" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/22" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.174338 0.130304 0.138572 0.118258 0.102174 0.188568 0.171883 0.0984384 0.11254 0.14514 0.186069 0.117265 0.123795 0.136112 589.488 1599.61 20.2151 122.956
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "10/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0765739 0.105281 0.183194 0.139091 0.128331 0.134892 0.171016 0.112782 0.156481 0.159004 0.114241 0.145749 0.120828 0.133807 392.703 1184.54 20.2151 125.388
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "10/10" 0.444529 0.358527 0.316656 0.408732 0.361913 0.347761 0.366985 0.323809 0.326386 0.360135 0.355348 0.366892 0.32763 0.361712 1290.57 509.856 74.282 130.316
"15/16" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.32565 0.292632 0.289268 0.287842 0.325472 0.299852 0.341698 0.258693 0.340504 0.273612 0.278209 0.297019 0.267419 0.286803 138.129 107.455 54.588 134.258
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.43071 0.441902 0.452107 0.413257 0.450537 0.379327 0.424958 0.36615 0.444474 0.421334 0.454395 0.492019 0.367359 0.405289 2217.75 411.876 84.9038 124.118
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.381932 0.387107 0.393584 0.392314 0.351666 0.424887 0.365932 0.356725 0.447601 0.408267 0.416193 0.424336 0.435387 0.388715 1763.33 396.647 79.8889 125.059
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "22/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.122376 0.0993903 0.171286 0.0983614 0.137886 0.0942876 0.106695 0.145965 0.11994 0.121505 0.111083 0.0940622 0.117704 0.124424 96.1076 312.608 17.7076 118.571
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "5/6" "8/11" "10/10" 0.248109 0.296648 0.230011 0.257785 0.285143 0.226194 0.222007 0.22853 0.277775 0.254345 0.281247 0.257869 0.238906 0.241519 179.215 199.023 43.9662 135.934
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/8" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.185791 0.269299 0.200799 0.186454 0.222424 0.113821 0.161221 0.243406 0.161868 0.181094 0.263894 0.203731 0.204146 0.204813 62.0829 108.043 34.8941 132.594
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "11/11" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/10" "10/10" 0.242928 0.276196 0.311053 0.272337 0.330355 0.279051 0.28376 0.291197 0.270584 0.225611 0.27417 0.288624 0.284488 0.281126 1115.22 852.887 54.588 138.031
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "12/14" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "11/13" "8/8" "8/11" "10/10" 0.404959 0.390721 0.39931 0.361167 0.365527 0.40424 0.358453 0.322311 0.353699 0.340948 0.370082 0.359886 0.320198 0.360706 4159.34 1461.55 74.282 130.881
"15/15" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.421218 0.413758 0.410677 0.453143 0.410788 0.430374 0.383414 0.355375 0.443949 0.394062 0.44458 0.443495 0.38439 0.403593 3173.32 649.889 84.9038 124.988
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/19" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.510145 0.475115 0.407706 0.468222 0.467241 0.459594 0.412115 0.447519 0.428147 0.451353 0.477217 0.46218 0.436723 0.446326 1829.6 156.351 93.0182 115.15
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.305587 0.34516 0.284737 0.278721 0.342278 0.252836 0.273465 0.324202 0.289726 0.352043 0.323384 0.303585 0.38197 0.303696 700.166 421.526 58.6452 133.167
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "11/11" "10/10" 0.220665 0.233198 0.171639 0.146745 0.116324 0.18745 0.243888 0.191134 0.175139 0.191319 0.187515 0.128167 0.1894 0.183274 197.094 398.56 29.2872 127.057
"15/18" "15/19" "21/23" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "22/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.359423 0.350782 0.329728 0.398882 0.3568 0.362273 0.377556 0.389768 0.365871 0.366527 0.343942 0.387295 0.36963 0.364307 2262.89 816.453 74.282 128.873
"15/18" "15/19" "21/22" "12/16" "30/32.2" "12/17" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "13/18" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.303787 0.304373 0.301376 0.249811 0.291592 0.312414 0.277879 0.317486 0.290196 0.279598 0.264607 0.301196 0.24279 0.280475 350.095 243.741 54.588 138.473
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0874567 0.0724855 0.0633991 0.0922062 0.0754705 0.0564406 0.0951947 0.0344934 0.0344654 0.0817212 0.09154 0.0399844 0.0376707 0.0782048 408.469 2682.86 9.59324 102.288
"15/18" "18/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "15/16" "21/23" "13/14" "28/28" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.422204 0.401892 0.387858 0.432184 0.387835 0.402227 0.38469 0.320722 0.354035 0.405763 0.415536 0.326184 0.347988 0.400533 1788.86 381.77 82.3964 122.824
